dt_custo,descricao,valor_custo,valor_receb,valor_saldo,data_base
2025-09-08,ELECTRONMP*MERCADI2,-8.0,-8.0,0.0,2025-09-01
2025-09-08,ELECTRONPADARIA DEL,-43.99,-43.99,0.0,2025-09-01
2025-09-08,ELECTRONQUITANDA E,-12.8,-12.8,0.0,2025-09-01
2025-09-08,PAG BOLETO  CONDOMINIO E,-729.63,-729.63,0.0,2025-09-01
2025-09-08,PIX QRS ANDRE NASCI06/09,-50.0,-50.0,0.0,2025-09-01
2025-09-08,PIX QRS UBER DO BRA07/09,-17.96,-17.96,0.0,2025-09-01
2025-09-08,PIX QRS UBER DO BRA07/09,-23.92,-23.92,0.0,2025-09-01
2025-09-08,PIX TRANSF  Andre N06/09,-70.0,-70.0,0.0,2025-09-01
2025-09-08,PIX TRANSF  ANDRE N06/09,-60.0,-60.0,0.0,2025-09-01
2025-09-08,PIX TRANSF  REAL BR06/09,-130.0,-130.0,0.0,2025-09-01
2025-09-08,DEV PIX UBER DO BRA07/09,17.96,17.96,0.0,2025-09-01
2025-09-08,REND PAGO APLIC AUT MAIS,0.08,0.08,0.0,2025-09-01
2025-09-08,SDO CTA/APL AUTOMATICAS,0.0,0.0,2247.16,2025-09-01
2025-09-09,ELECTRONFRIGOMUNDO,-89.3,-89.3,0.0,2025-09-01
2025-09-09,ELECTRONTREMBALA CO,-24.9,-24.9,0.0,2025-09-01
2025-09-09,PIX QRS IVONE MOREI09/09,-142.53,-142.53,0.0,2025-09-01
2025-09-09,SDO CTA/APL AUTOMATICAS,0.0,0.0,1990.43,2025-09-01
2025-09-10,ELECTRONMP*CHURROSD,-12.0,-12.0,0.0,2025-09-01
2025-09-10,PIX TRANSF  ANDRE N10/09,-50.0,-50.0,0.0,2025-09-01
2025-09-10,SEGURO CARTAO,-8.57,-8.57,0.0,2025-09-01
2025-09-10,SDO CTA/APL AUTOMATICAS,0.0,0.0,1919.86,2025-09-01
2025-09-11,ELECTRONCASA LOTERI,-134.61,-134.61,0.0,2025-09-01
2025-09-11,SDO CTA/APL AUTOMATICAS,0.0,0.0,1785.25,2025-09-01
2025-09-12,PIX TRANSF  UBER DO12/09,0.01,0.01,0.0,2025-09-01
2025-09-12,DEB AUTOR UNICEF,-85.0,-85.0,0.0,2025-09-01
2025-09-12,SDO CTA/APL AUTOMATICAS,0.0,0.0,1700.26,2025-09-01
2025-09-15,ELECTRONFRIGOMUNDO,-53.85,-53.85,0.0,2025-09-01
2025-09-15,ELECTRONMP*BRPELUCI,-6.0,-6.0,0.0,2025-09-01
2025-09-15,ELECTRONMP*BRPELUCI,-2.0,-2.0,0.0,2025-09-01
2025-09-15,ELECTRONMP*ORIEL,-10.0,-10.0,0.0,2025-09-01
2025-09-15,ELECTRONNovaZazza,-60.0,-60.0,0.0,2025-09-01
2025-09-15,ELECTRONPERTO,-50.0,-50.0,0.0,2025-09-01
2025-09-15,ELECTRONPERTO,-30.0,-30.0,0.0,2025-09-01
2025-09-15,ELECTRONPONTO DA ES,-69.0,-69.0,0.0,2025-09-01
2025-09-15,ELECTRONRobinson,-34.0,-34.0,0.0,2025-09-01
2025-09-15,ELECTRONRS AVILA,-54.28,-54.28,0.0,2025-09-01
2025-09-15,PIX QRS CEA PAY FUN15/09,-189.33,-189.33,0.0,2025-09-01
2025-09-15,PIX QRS UBER DO BRA14/09,-16.9,-16.9,0.0,2025-09-01
2025-09-15,PIX TRANSF  ELIZABE15/09,-500.0,-500.0,0.0,2025-09-01
2025-09-15,PIX TRANSF  IMW 3 R14/09,-100.0,-100.0,0.0,2025-09-01
2025-09-15,FATURA PAGA Itau Uniclas,-2273.74,-2273.74,0.0,2025-09-01
2025-09-15,PAGTO EM CONTA CORRENTE,4280.44,4280.44,0.0,2025-09-01
2025-09-15,DA  CLARO CELULAR  64592,-160.24,-160.24,0.0,2025-09-01
2025-09-15,SDO CTA/APL AUTOMATICAS,0.0,0.0,2371.36,2025-09-01
2025-09-16,ELECTRONBAR DO MARC,-3.0,-3.0,0.0,2025-09-01
2025-09-16,ELECTRONMP*AMORMILH,-10.0,-10.0,0.0,2025-09-01
2025-09-16,ELECTRONTREMBALA CO,-14.9,-14.9,0.0,2025-09-01
2025-09-16,DA  ELETROPAULO 11701161,-138.4,-138.4,0.0,2025-09-01
2025-09-16,REND PAGO APLIC AUT MAIS,0.01,0.01,0.0,2025-09-01
2025-09-16,SDO CTA/APL AUTOMATICAS,0.0,0.0,2205.07,2025-09-01
2025-09-17,ELECTRONBARBEARIA D,-40.0,-40.0,0.0,2025-09-01
2025-09-17,ELECTRONCasaDaPipoc,-15.0,-15.0,0.0,2025-09-01
2025-09-17,SDO CTA/APL AUTOMATICAS,0.0,0.0,2150.07,2025-09-01
2025-09-18,ELECTRONCelioperrei,-10.0,-10.0,0.0,2025-09-01
2025-09-18,ELECTRONCARREFOUR X,-22.98,-22.98,0.0,2025-09-01
2025-09-18,PIX TRANSF  BRUNO M18/09,-170.0,-170.0,0.0,2025-09-01
2025-09-18,PIX TRANSF  ELIZABE18/09,-500.0,-500.0,0.0,2025-09-01
2025-09-18,REND PAGO APLIC AUT MAIS,0.03,0.03,0.0,2025-09-01
2025-09-18,SDO CTA/APL AUTOMATICAS,0.0,0.0,1447.12,2025-09-01
2025-09-19,ELECTRONDIVINO PIZZ,-101.8,-101.8,0.0,2025-09-01
2025-09-19,ELECTRONMP*PICAPAU,-10.0,-10.0,0.0,2025-09-01
2025-09-19,ELECTRONPANIFICADOR,-34.9,-34.9,0.0,2025-09-01
2025-09-19,REND PAGO APLIC AUT MAIS,0.01,0.01,0.0,2025-09-01
2025-09-19,SDO CTA/APL AUTOMATICAS,0.0,0.0,1300.43,2025-09-01
2025-09-22,ELECTRONAdegaDlima,-15.98,-15.98,0.0,2025-09-01
2025-09-22,ELECTRONBARRACA OHA,-75.0,-75.0,0.0,2025-09-01
2025-09-22,ELECTRONBURGER KING,-66.8,-66.8,0.0,2025-09-01
2025-09-22,ELECTRONDenizeJheni,-47.0,-47.0,0.0,2025-09-01
2025-09-22,ELECTRONFRIGOMUNDO C2209,-45.03,-45.03,0.0,2025-09-01
2025-09-22,ELECTRONGUARUJA POI,-125.72,-125.72,0.0,2025-09-01
2025-09-22,ELECTRONLUIZ ANTONI,-68.0,-68.0,0.0,2025-09-01
2025-09-22,ELECTRONMINI EXTRA-,-90.89,-90.89,0.0,2025-09-01
2025-09-22,ELECTRONMINUTO PA 1,-48.02,-48.02,0.0,2025-09-01
2025-09-22,ELECTRONOXXO LEOMIL,-18.98,-18.98,0.0,2025-09-01
2025-09-22,ELECTRONPANIFICADOR,-18.7,-18.7,0.0,2025-09-01
2025-09-22,ELECTRONPANIFICADOR,-249.92,-249.92,0.0,2025-09-01
2025-09-22,ELECTRONPANIFICADORA2109,-45.4,-45.4,0.0,2025-09-01
2025-09-22,ELECTRONTiagoFernan,-128.0,-128.0,0.0,2025-09-01
2025-09-22,ELECTRONVIVIANEFURT,-55.0,-55.0,0.0,2025-09-01
2025-09-22,DA  CLARO RESID 75680788,-260.9,-260.9,0.0,2025-09-01
2025-09-22,REND PAGO APLIC AUT MAIS,0.05,0.05,0.0,2025-09-01
2025-09-22,SALDO DO DIA,0.0,0.0,-58.86,2025-09-01
2025-09-23,FINANC IMOBILIARIO   042,-2749.35,-2749.35,0.0,2025-09-01
2025-09-23,SALDO DO DIA,0.0,0.0,-2808.21,2025-09-01
2025-09-24,ELECTRONRESTAURANTE,-34.9,-34.9,0.0,2025-09-01
2025-09-24,PIX QRS UBER DO BRA24/09,-18.73,-18.73,0.0,2025-09-01
2025-09-24,SALDO DO DIA,0.0,0.0,-2861.84,2025-09-01
2025-09-29,ELECTRONO LOJAO DA,-5.99,-5.99,0.0,2025-09-01
2025-09-29,ELECTRONO LOJAO DA,-4.99,-4.99,0.0,2025-09-01
2025-09-29,ELECTRONPADARIA DEL,-43.99,-43.99,0.0,2025-09-01
2025-09-29,ELECTRONPOINT SANTA,-17.4,-17.4,0.0,2025-09-01
2025-09-29,PIX QRS UBER DO BRA28/09,-16.48,-16.48,0.0,2025-09-01
2025-09-29,PIX QRS UBER DO BRA27/09,-16.91,-16.91,0.0,2025-09-01
2025-09-29,PIX QRS UBER DO BRA27/09,-14.93,-14.93,0.0,2025-09-01
2025-09-29,DEV PIX UBER DO BRA28/09,4.1,4.1,0.0,2025-09-01
2025-09-29,DEV PIX UBER DO BRA27/09,14.93,14.93,0.0,2025-09-01
2025-09-29,PIX TRANSF  MICHELL29/09,600.0,600.0,0.0,2025-09-01
2025-09-29,DA  COMGAS 51448254,-354.96,-354.96,0.0,2025-09-01
2025-09-29,SALDO DO DIA,0.0,0.0,-2718.46,2025-09-01
2025-09-30,ELECTRONTREMBALA CO,-19.5,-19.5,0.0,2025-09-01
2025-09-30,PIX QRS UBER DO BRA30/09,-22.9,-22.9,0.0,2025-09-01
2025-09-30,PIX QRS UBER DO BRA30/09,-22.9,-22.9,0.0,2025-09-01
2025-09-30,DEV PIX UBER DO BRA30/09,22.9,22.9,0.0,2025-09-01
2025-09-30,SALDO DO DIA,0.0,0.0,-2760.86,2025-09-01
2025-09-30,SALDO ANTERIOR,0.0,0.0,-2760.86,2025-10-01
2025-10-01,SAQUE BANCO24H603337014,-40.0,-40.0,0.0,2025-10-01
2025-10-01,ELECTRONFRIGOMUNDO C0110,-27.73,-27.73,0.0,2025-10-01
2025-10-01,ELECTRONMILHO VERDE,-24.0,-24.0,0.0,2025-10-01
2025-10-01,PIX TRANSF  EDSON A01/10,-10.0,-10.0,0.0,2025-10-01
2025-10-01,PIX TRANSF  NIRLANE01/10,-28.0,-28.0,0.0,2025-10-01
2025-10-01,SABESP      3082129325,-227.21,-227.21,0.0,2025-10-01
2025-10-01,SALDO DO DIA,0.0,0.0,-3117.8,2025-10-01
2025-10-02,IOF,-12.88,-12.88,0.0,2025-10-01
2025-10-02,ELECTRONG1ComInform,-20.0,-20.0,0.0,2025-10-01
2025-10-02,PIX TRANSF  ANDRE N02/10,-50.0,-50.0,0.0,2025-10-01
2025-10-02,TAR PACOTE ITAU   SET/25,-92.5,-92.5,0.0,2025-10-01
2025-10-02,SALDO DO DIA,0.0,0.0,-3293.18,2025-10-01
2025-10-03,ELECTRONKALE ALIMENT0310,-14.0,-14.0,0.0,2025-10-01
2025-10-03,ELECTRONMETRO SAO PA0310,-30.0,-30.0,0.0,2025-10-01
2025-10-03,PIX QRS MULTIDISPLA03/10,-15.0,-15.0,0.0,2025-10-01
2025-10-03,PAGTO EM CONTA CORRENTE,2544.74,2544.74,0.0,2025-10-01
2025-10-03,SALDO DO DIA,0.0,0.0,-807.44,2025-10-01
2025-10-06,ELECTRONpgz*marcuss,-16.5,-16.5,0.0,2025-10-01
2025-10-06,ELECTRONAdrianamarq,-10.0,-10.0,0.0,2025-10-01
2025-10-06,ELECTRONANDRE BRILHA0410,-6.5,-6.5,0.0,2025-10-01
2025-10-06,ELECTRONDirceYuriko,-20.0,-20.0,0.0,2025-10-01
2025-10-06,ELECTRONIgreja Metod0510,-80.0,-80.0,0.0,2025-10-01
2025-10-06,ELECTRONMatheusHenri0410,-10.0,-10.0,0.0,2025-10-01
2025-10-06,ELECTRONMAGAZINE DOU0610,-12.0,-12.0,0.0,2025-10-01
2025-10-06,ELECTRONMARCOS TONOU0410,-48.0,-48.0,0.0,2025-10-01
2025-10-06,ELECTRONMP*KOGAPERF,-35.0,-35.0,0.0,2025-10-01
2025-10-06,ELECTRONSandroTonou,-36.0,-36.0,0.0,2025-10-01
2025-10-06,ELECTRONSR E SRA PAS0610,-12.0,-12.0,0.0,2025-10-01
2025-10-06,ELECTRONTIKAYUKI CO,-5.0,-5.0,0.0,2025-10-01
2025-10-06,ELECTRON54861220 JU,-6.0,-6.0,0.0,2025-10-01
2025-10-06,PAG BOLETO  CONDOMINIO E,-687.15,-687.15,0.0,2025-10-01
2025-10-06,PIX QRS FRIGOMUNDO 04/10,-24.96,-24.96,0.0,2025-10-01
2025-10-06,PIX QRS UBER DO BRA04/10,-15.98,-15.98,0.0,2025-10-01
2025-10-06,PIX TRANSF  REAL BR04/10,-130.0,-130.0,0.0,2025-10-01
2025-10-06,JUROS LIMITE DA CONTA,-92.0,-92.0,0.0,2025-10-01
2025-10-06,DA  CLARO CELULAR  68279,-62.95,-62.95,0.0,2025-10-01
2025-10-06,SALDO DO DIA,0.0,0.0,-2117.48,2025-10-01
2025-10-07,ELECTRONMercadinhoJJ0710,-14.59,-14.59,0.0,2025-10-01
2025-10-07,SALDO DO DIA,0.0,0.0,-2132.07,2025-10-01
2025-10-08,ELECTRONErlondsonMa,-40.0,-40.0,0.0,2025-10-01
2025-10-08,ELECTRONFRIGOMUNDO,-56.76,-56.76,0.0,2025-10-01
2025-10-08,PIX TRANSF  ANDRE N08/10,-50.0,-50.0,0.0,2025-10-01
2025-10-08,SALDO DO DIA,0.0,0.0,-2278.83,2025-10-01
2025-10-09,ELECTRONDAMACIO PERE0910,-35.75,-35.75,0.0,2025-10-01
2025-10-09,ELECTRONOtavioQuiri,-30.0,-30.0,0.0,2025-10-01
2025-10-09,ELECTRONRaizesMater,-47.0,-47.0,0.0,2025-10-01
2025-10-09,PIX TRANSF  EDSON A09/10,-40.0,-40.0,0.0,2025-10-01
2025-10-09,SALDO DO DIA,0.0,0.0,-2431.58,2025-10-01
2025-10-10,ELECTRONSUPER MERCAD1010,-41.15,-41.15,0.0,2025-10-01
2025-10-10,PAG BOLETO  BANCO ITAU C,-9784.05,-9784.05,0.0,2025-10-01
2025-10-10,PIX TRANSF  IMW 3 R10/10,-1000.1,-1000.1,0.0,2025-10-01
2025-10-10,PAGTO EM CONTA CORRENTE,31513.22,31513.22,0.0,2025-10-01
2025-10-10,SEGURO CARTAO,-8.57,-8.57,0.0,2025-10-01
2025-10-10,DEB AUTOR UNICEF,-85.0,-85.0,0.0,2025-10-01
2025-10-10,SDO CTA/APL AUTOMATICAS,0.0,0.0,18162.77,2025-10-01
2025-10-13,ELECTRONBANANAS ANAC1110,-10.0,-10.0,0.0,2025-10-01
2025-10-13,ELECTRONCAPPTA  AVAN1210,-62.86,-62.86,0.0,2025-10-01
2025-10-13,ELECTRONCASSIO ANDRE1110,-15.0,-15.0,0.0,2025-10-01
2025-10-13,ELECTRONDROGARIA SAO1110,-58.99,-58.99,0.0,2025-10-01
2025-10-13,ELECTRONFRIGOMUNDO,-40.83,-40.83,0.0,2025-10-01
2025-10-13,ELECTRONFRIGOMUNDO C1310,-16.0,-16.0,0.0,2025-10-01
2025-10-13,ELECTRONGUARULHOS SH1210,-77.8,-77.8,0.0,2025-10-01
2025-10-13,ELECTRONJoseAdriano,-12.0,-12.0,0.0,2025-10-01
2025-10-13,ELECTRONMINI EXTRA-51310,-40.38,-40.38,0.0,2025-10-01
2025-10-13,ELECTRONMP GILMAR15 1110,-7.0,-7.0,0.0,2025-10-01
2025-10-13,ELECTRONMP ORIEL    1110,-10.0,-10.0,0.0,2025-10-01
2025-10-13,ELECTRONNEO GEO WORL1210,-100.0,-100.0,0.0,2025-10-01
2025-10-13,ELECTRONOrielPereira1110,-18.0,-18.0,0.0,2025-10-01
2025-10-13,ELECTRONOGGI SORVETE1310,-5.74,-5.74,0.0,2025-10-01
2025-10-13,ELECTRONRobinson    1110,-17.0,-17.0,0.0,2025-10-01
2025-10-13,ELECTRONThiemiComer,-18.5,-18.5,0.0,2025-10-01
2025-10-13,PIX QRS SHPP BRASIL11/10,-30.14,-30.14,0.0,2025-10-01
2025-10-13,PIX QRS SHPP BRASIL11/10,-44.77,-44.77,0.0,2025-10-01
2025-10-13,PIX QRS UBER DO BRA12/10,-20.72,-20.72,0.0,2025-10-01
2025-10-13,PIX TRANSF  ELIZABE13/10,-1000.0,-1000.0,0.0,2025-10-01
2025-10-13,SDO CTA/APL AUTOMATICAS,0.0,0.0,16557.04,2025-10-01
2025-10-14,ELECTRONFRIGOMUNDO C1410,-21.51,-21.51,0.0,2025-10-01
2025-10-14,ELECTRONFRIGOMUNDO C1410,-3.0,-3.0,0.0,2025-10-01
2025-10-14,ELECTRONIntegracao  1410,-200.0,-200.0,0.0,2025-10-01
2025-10-14,ELECTRONLOJAS MEL TA1410,-117.89,-117.89,0.0,2025-10-01
2025-10-14,ELECTRONMINI EXTRA-51410,-57.56,-57.56,0.0,2025-10-01
2025-10-14,SDO CTA/APL AUTOMATICAS,0.0,0.0,16157.08,2025-10-01
2025-10-15,ELECTRONEMPORIO PARR1510,-34.9,-34.9,0.0,2025-10-01
2025-10-15,ELECTRONLOJAS AMERIC1510,-124.91,-124.91,0.0,2025-10-01
2025-10-15,PIX QRS CEA PAY FUN15/10,-189.31,-189.31,0.0,2025-10-01
2025-10-15,PIX TRANSF  NIRLANE15/10,-170.0,-170.0,0.0,2025-10-01
2025-10-15,FATURA PAGA Itau Uniclas,-2346.87,-2346.87,0.0,2025-10-01
2025-10-15,DEV PIX SHPP BRASIL15/10,30.14,30.14,0.0,2025-10-01
2025-10-15,DA  CLARO CELULAR  64592,-160.24,-160.24,0.0,2025-10-01
2025-10-15,REND PAGO APLIC AUT MAIS,0.01,0.01,0.0,2025-10-01
2025-10-15,SDO CTA/APL AUTOMATICAS,0.0,0.0,13161.0,2025-10-01
2025-10-16,ELECTRONModapraiaj  1610,-30.0,-30.0,0.0,2025-10-01
2025-10-16,ELECTRONMEGA HOT DOG1610,-55.0,-55.0,0.0,2025-10-01
2025-10-16,ELECTRON50234990Hugo1610,-60.0,-60.0,0.0,2025-10-01
2025-10-16,ELECTRON50234990Hugo1610,-60.0,-60.0,0.0,2025-10-01
2025-10-16,TED 104.0000CAIXA ECON F,9890.78,9890.78,0.0,2025-10-01
2025-10-16,EST ELEC 5023 16/10,60.0,60.0,0.0,2025-10-01
2025-10-16,DA  ELETROPAULO 11701161,-134.97,-134.97,0.0,2025-10-01
2025-10-16,SDO CTA/APL AUTOMATICAS,0.0,0.0,22771.81,2025-10-01
2025-10-17,ELECTRONACHADINHOS D1710,-30.0,-30.0,0.0,2025-10-01
2025-10-17,ELECTRONCOMPLETAO DA1710,-40.0,-40.0,0.0,2025-10-01
2025-10-17,ELECTRONDiogoDaSilva1710,-40.0,-40.0,0.0,2025-10-01
2025-10-17,ELECTRONEAS MERCADO 1710,-51.48,-51.48,0.0,2025-10-01
2025-10-17,ELECTRONMarceloFonse1710,-31.0,-31.0,0.0,2025-10-01
2025-10-17,ELECTRONNicomedesSoa1710,-15.75,-15.75,0.0,2025-10-01
2025-10-17,ELECTRONQUIOSQUE DA 1710,-140.0,-140.0,0.0,2025-10-01
2025-10-17,ELECTRONSUPERMERC PR1710,-335.54,-335.54,0.0,2025-10-01
2025-10-17,ELECTRON53315279Mari1710,-28.0,-28.0,0.0,2025-10-01
2025-10-17,PIX QRS MULTIDISPLA17/10,-25.0,-25.0,0.0,2025-10-01
2025-10-17,PIX TRANSF  DULCINE17/10,-20.0,-20.0,0.0,2025-10-01
2025-10-17,REND PAGO APLIC AUT MAIS,0.01,0.01,0.0,2025-10-01
2025-10-17,SDO CTA/APL AUTOMATICAS,0.0,0.0,22015.05,2025-10-01
2025-10-20,ELECTRONACQUATRIP TU1810,-50.0,-50.0,0.0,2025-10-01
2025-10-20,ELECTRONATACADAO 0602010,-120.2,-120.2,0.0,2025-10-01
2025-10-20,ELECTRONAUTO POSTO,-137.31,-137.31,0.0,2025-10-01
2025-10-20,ELECTRONCamillaAguia1810,-16.0,-16.0,0.0,2025-10-01
2025-10-20,ELECTRONIzaiasFranci1910,-20.0,-20.0,0.0,2025-10-01
2025-10-20,ELECTRONKATIA MODA P1810,-55.0,-55.0,0.0,2025-10-01
2025-10-20,ELECTRONLUIZ ANTONIO2010,-46.0,-46.0,0.0,2025-10-01
2025-10-20,ELECTRONPERTO       2010,-30.0,-30.0,0.0,2025-10-01
2025-10-20,ELECTRONPERTO       2010,-20.0,-20.0,0.0,2025-10-01
2025-10-20,ELECTRONPOSTO PORTAL1910,-196.5,-196.5,0.0,2025-10-01
2025-10-20,ELECTRONPRIME MINI M1910,-32.5,-32.5,0.0,2025-10-01
2025-10-20,ELECTRONREST E LANCH1910,-120.2,-120.2,0.0,2025-10-01
2025-10-20,ELECTRONSUPER DOG LA1910,-38.0,-38.0,0.0,2025-10-01
2025-10-20,ELECTRONTOCA DAS PIZ1810,-111.95,-111.95,0.0,2025-10-01
2025-10-20,ELECTRON47 405 365 M2010,-15.0,-15.0,0.0,2025-10-01
2025-10-20,ELECTRON63051244 RAF1810,-79.0,-79.0,0.0,2025-10-01
2025-10-20,DA  CLARO RESID 75680788,-260.9,-260.9,0.0,2025-10-01
2025-10-20,REND PAGO APLIC AUT MAIS,0.03,0.03,0.0,2025-10-01
2025-10-20,SDO CTA/APL AUTOMATICAS,0.0,0.0,20666.52,2025-10-01
2025-10-21,ELECTRONMercadinhoJJ2110,-19.49,-19.49,0.0,2025-10-01
2025-10-21,ELECTRONMAGAZINE TOR2110,-129.96,-129.96,0.0,2025-10-01
2025-10-21,ELECTRONMP CHURROSDO2110,-30.0,-30.0,0.0,2025-10-01
2025-10-21,ELECTRONOXXO CAMILO 2110,-12.48,-12.48,0.0,2025-10-01
2025-10-21,PIX QRS UBER DO BRA21/10,-27.98,-27.98,0.0,2025-10-01
2025-10-21,SDO CTA/APL AUTOMATICAS,0.0,0.0,20446.61,2025-10-01
2025-10-22,ELECTRON52207338 GEN2210,-24.0,-24.0,0.0,2025-10-01
2025-10-22,PIX QRS ANDRE NASCI22/10,-250.0,-250.0,0.0,2025-10-01
2025-10-22,PIX TRANSF  Andre N22/10,-25.0,-25.0,0.0,2025-10-01
2025-10-22,PIX TRANSF  ANDRE N22/10,-250.0,-250.0,0.0,2025-10-01
2025-10-22,PIX TRANSF  Diego M22/10,-34.0,-34.0,0.0,2025-10-01
2025-10-22,REND PAGO APLIC AUT MAIS,0.02,0.02,0.0,2025-10-01
2025-10-22,SDO CTA/APL AUTOMATICAS,0.0,0.0,19863.63,2025-10-01
2025-10-23,FINANC IMOBILIARIO   043,-2747.99,-2747.99,0.0,2025-10-01
2025-10-23,ELECTRONAV ZACHI NAR2310,-31.8,-31.8,0.0,2025-10-01
2025-10-23,ELECTRONCelioperreir2310,-8.0,-8.0,0.0,2025-10-01
2025-10-23,ELECTRONGAROA PAULIS2310,-44.0,-44.0,0.0,2025-10-01
2025-10-23,ELECTRONTARIFA TRANS2310,-20.0,-20.0,0.0,2025-10-01
2025-10-23,PIX TRANSF  ANDRE N23/10,-20.0,-20.0,0.0,2025-10-01
2025-10-23,PIX TRANSF  BRUNO M23/10,-340.0,-340.0,0.0,2025-10-01
2025-10-23,DA  COMGAS 51448254,-383.53,-383.53,0.0,2025-10-01
2025-10-23,REND PAGO APLIC AUT MAIS,0.13,0.13,0.0,2025-10-01
2025-10-23,SDO CTA/APL AUTOMATICAS,0.0,0.0,16268.44,2025-10-01
2025-10-24,ELECTRONFRIGOMUNDO C2410,-27.24,-27.24,0.0,2025-10-01
2025-10-24,ELECTRONMETRO VILA M2410,-3.99,-3.99,0.0,2025-10-01
2025-10-24,ELECTRONPERTO       2410,-30.0,-30.0,0.0,2025-10-01
2025-10-24,ELECTRONTARIFA TRANS2410,-20.0,-20.0,0.0,2025-10-01
2025-10-24,PIX QRS MULTIDISPLA24/10,-25.0,-25.0,0.0,2025-10-01
2025-10-24,PIX TRANSF  REAL BR24/10,-25.0,-25.0,0.0,2025-10-01
2025-10-24,REND PAGO APLIC AUT MAIS,0.01,0.01,0.0,2025-10-01
2025-10-24,SDO CTA/APL AUTOMATICAS,0.0,0.0,16137.22,2025-10-01
2025-10-27,ELECTRONBarracaDoCun2510,-4.0,-4.0,0.0,2025-10-01
2025-10-27,ELECTRONBANANAS ANAC2510,-24.0,-24.0,0.0,2025-10-01
2025-10-27,ELECTRONCarlosDiyodi2510,-28.0,-28.0,0.0,2025-10-01
2025-10-27,ELECTRONCASA DO NORT2510,-87.71,-87.71,0.0,2025-10-01
2025-10-27,ELECTRONCASSIO ANDRE2510,-30.0,-30.0,0.0,2025-10-01
2025-10-27,ELECTRONFIRST CLASS 2710,-200.0,-200.0,0.0,2025-10-01
2025-10-27,ELECTRONGILDASIO ALV2510,-25.0,-25.0,0.0,2025-10-01
2025-10-27,ELECTRONIgreja Metod2610,-60.0,-60.0,0.0,2025-10-01
2025-10-27,ELECTRONJoseAdrianoP2510,-20.0,-20.0,0.0,2025-10-01
2025-10-27,ELECTRONMariaDoCarmo2510,-4.5,-4.5,0.0,2025-10-01
2025-10-27,ELECTRONMAFRAN COMER2710,-139.98,-139.98,0.0,2025-10-01
2025-10-27,ELECTRONMINI EXTRA-52610,-25.58,-25.58,0.0,2025-10-01
2025-10-27,ELECTRONMP GILMAR15 2510,-5.0,-5.0,0.0,2025-10-01
2025-10-27,ELECTRONMP MANOEL   2510,-15.0,-15.0,0.0,2025-10-01
2025-10-27,ELECTRONMP ORIEL    2510,-35.0,-35.0,0.0,2025-10-01
2025-10-27,ELECTRONMP TAPIOCADA2510,-17.0,-17.0,0.0,2025-10-01
2025-10-27,ELECTRONOrielPereira2510,-15.0,-15.0,0.0,2025-10-01
2025-10-27,ELECTRONPkf         2510,-37.0,-37.0,0.0,2025-10-01
2025-10-27,ELECTRONRobinson    2510,-34.0,-34.0,0.0,2025-10-01
2025-10-27,ELECTRONRosileneDaSi2510,-11.0,-11.0,0.0,2025-10-01
2025-10-27,ELECTRONREAL BRASIL 2510,-11.0,-11.0,0.0,2025-10-01
2025-10-27,ELECTRONRS AVILA    2710,-13.77,-13.77,0.0,2025-10-01
2025-10-27,ELECTRONShirleydesou2610,-27.72,-27.72,0.0,2025-10-01
2025-10-27,PIX QRS FISIA COMER27/10,-339.98,-339.98,0.0,2025-10-01
2025-10-27,PIX QRS UBER DO BRA27/10,-21.91,-21.91,0.0,2025-10-01
2025-10-27,PIX QRS UBER DO BRA27/10,-27.9,-27.9,0.0,2025-10-01
2025-10-27,REND PAGO APLIC AUT MAIS,0.08,0.08,0.0,2025-10-01
2025-10-27,SDO CTA/APL AUTOMATICAS,0.0,0.0,14877.25,2025-10-01
2025-10-28,ELECTRONBARBEARIA DI2810,-40.0,-40.0,0.0,2025-10-01
2025-10-28,ELECTRONCelioperreir2810,-10.0,-10.0,0.0,2025-10-01
2025-10-28,ELECTRONDROGARIA SAO2810,-67.18,-67.18,0.0,2025-10-01
2025-10-28,ELECTRONMERCADINHO J2810,-16.99,-16.99,0.0,2025-10-01
2025-10-28,PIX TRANSF  ANDRE N28/10,-50.0,-50.0,0.0,2025-10-01
2025-10-28,REND PAGO APLIC AUT MAIS,0.02,0.02,0.0,2025-10-01
2025-10-28,SDO CTA/APL AUTOMATICAS,0.0,0.0,14693.1,2025-10-01
2025-10-29,ELECTRONAUTO POSTO M2910,-9.99,-9.99,0.0,2025-10-01
2025-10-29,ELECTRONBrialeUnifor2910,-76.13,-76.13,0.0,2025-10-01
2025-10-29,ELECTRONDROGARIA SAO2910,-108.98,-108.98,0.0,2025-10-01
2025-10-29,ELECTRONFRIGOMUNDO C2910,-25.38,-25.38,0.0,2025-10-01
2025-10-29,ELECTRONMP JOSEDELSO2910,-10.0,-10.0,0.0,2025-10-01
2025-10-29,PIX QRS UBER DO BRA29/10,-27.95,-27.95,0.0,2025-10-01
2025-10-29,PIX TRANSF  NIRLANE29/10,-28.0,-28.0,0.0,2025-10-01
2025-10-29,REND PAGO APLIC AUT MAIS,0.03,0.03,0.0,2025-10-01
2025-10-29,SDO CTA/APL AUTOMATICAS,0.0,0.0,14406.7,2025-10-01
2025-10-30,ELECTRONRS AVILA    3010,-100.48,-100.48,0.0,2025-10-01
2025-10-30,ELECTRONRYMA MINI ME3010,-19.98,-19.98,0.0,2025-10-01
