data,lançamento,ag./origem,valor (R$),saldos (R$),nome_arquivo,data_base
29/12/2023,SALDO ANTERIOR,,,10.0,custo_2024_01.xls,01/01/2024
02/01/2024,SAQUE 24H 989950544,9029,-100.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONCASAS PERNA,9212,-201.96,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONFRUTAS SERG,9212,-5.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONGEORGE S TO,9212,-20.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONLANCHONETE,9212,-20.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONMAIK GUSHI,9212,-20.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONMP*ORIEL,9212,-10.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONORIEL PEREI,9212,-105.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*Barraca,9212,-5.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*Barraca,9212,-5.01,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*CarlosD,9212,-30.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*Cassioa,9212,-11.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*Claudio,9212,-30.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*LuizaDe,9212,-8.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*LUCASVI,9212,-13.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*Rodrigo,9212,-12.5,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*SANDROC,9212,-3.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPAG*ZEDOMIL,9212,-14.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPG *TON FEI,9212,-19.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONPOSTO SERVC,9212,-100.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONROSE FEIRAN,9212,-5.0,,custo_2024_01.xls,01/01/2024
02/01/2024,ELECTRONTOTAL ECONO,9212,-134.0,,custo_2024_01.xls,01/01/2024
02/01/2024,PIX TRANSF  IMW 3 R31/12,9126,-100.0,,custo_2024_01.xls,01/01/2024
02/01/2024,SABESP      3082129325,9293,-325.72,,custo_2024_01.xls,01/01/2024
02/01/2024,REND PAGO APLIC AUT MAIS,,0.44,,custo_2024_01.xls,01/01/2024
02/01/2024,SDO CTA/APL AUTOMATICAS,,,8424.29,custo_2024_01.xls,01/01/2024
03/01/2024,MOBILEPAG TIT BANCO 237,9925,-687.15,,custo_2024_01.xls,01/01/2024
03/01/2024,TAR PACOTE ITAU   DEZ/23,9293,-88.9,,custo_2024_01.xls,01/01/2024
03/01/2024,REND PAGO APLIC AUT MAIS,,0.11,,custo_2024_01.xls,01/01/2024
03/01/2024,SDO CTA/APL AUTOMATICAS,,,7648.35,custo_2024_01.xls,01/01/2024
04/01/2024,ELECTRONJ R CAFE,9212,-5.0,,custo_2024_01.xls,01/01/2024
04/01/2024,PIX TRANSF  Bianca 04/01,9128,-15.0,,custo_2024_01.xls,01/01/2024
04/01/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_01.xls,01/01/2024
04/01/2024,SDO CTA/APL AUTOMATICAS,,,7628.36,custo_2024_01.xls,01/01/2024
05/01/2024,INT MULTA REN31997756838,4175,-143.3,,custo_2024_01.xls,01/01/2024
05/01/2024,ELECTRONDROGARIA SA,9212,-52.97,,custo_2024_01.xls,01/01/2024
05/01/2024,PIX TRANSF  IMW 3 R05/01,9121,-240.99,,custo_2024_01.xls,01/01/2024
05/01/2024,PAGTO SALARIO,1268,2409.98,,custo_2024_01.xls,01/01/2024
05/01/2024,DA  CLARO MOVEL 46827990,9293,-54.1,,custo_2024_01.xls,01/01/2024
05/01/2024,SDO CTA/APL AUTOMATICAS,,,9546.98,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONBANANAS ANA,9212,-15.0,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONFDI FERNAO,9212,-65.7,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONFGR COMERCI,9212,-250.0,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONPADARIA DEL,9212,-12.44,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONPAG*HudsonS,9212,-10.0,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONPAG*OrielPe,9212,-10.0,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONPAG*Robinso,9212,-30.0,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONPAG*Rosilen,9212,-11.0,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONPG *TON FEI,9212,-9.0,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONPONTO DA ES,9212,-28.8,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONPOSTO SERVC,9212,-100.0,,custo_2024_01.xls,01/01/2024
08/01/2024,ELECTRONSUPERMERCAD,9212,-282.53,,custo_2024_01.xls,01/01/2024
08/01/2024,PIX QRS CEA PAY08/01,9130,-187.25,,custo_2024_01.xls,01/01/2024
08/01/2024,PIX QRS PORTOSEG SA08/01,9130,-162.27,,custo_2024_01.xls,01/01/2024
08/01/2024,REND PAGO APLIC AUT MAIS,,0.8,,custo_2024_01.xls,01/01/2024
08/01/2024,SDO CTA/APL AUTOMATICAS,,,8373.79,custo_2024_01.xls,01/01/2024
09/01/2024,ELECTRONBB TRANSPOR,9212,-50.0,,custo_2024_01.xls,01/01/2024
09/01/2024,ELECTRONPAG*GuelDoc,9212,-2.0,,custo_2024_01.xls,01/01/2024
09/01/2024,ELECTRONRESTAURANTE,9212,-16.79,,custo_2024_01.xls,01/01/2024
09/01/2024,ELECTRONRHF,9212,-21.0,,custo_2024_01.xls,01/01/2024
09/01/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_01.xls,01/01/2024
09/01/2024,SDO CTA/APL AUTOMATICAS,,,8284.01,custo_2024_01.xls,01/01/2024
10/01/2024,ELECTRONHIP BERGAMI,9212,-159.11,,custo_2024_01.xls,01/01/2024
10/01/2024,PIX TRANSF  FAGNO B10/01,9123,-180.0,,custo_2024_01.xls,01/01/2024
10/01/2024,PIX TRANSF  LUCIANO10/01,9128,-50.0,,custo_2024_01.xls,01/01/2024
10/01/2024,PIX TRANSF  ZIMER E10/01,9925,-130.0,,custo_2024_01.xls,01/01/2024
10/01/2024,PIX TRANSF  MICHELL10/01,9131,310.0,,custo_2024_01.xls,01/01/2024
10/01/2024,SEGURO CARTAO,9293,-7.89,,custo_2024_01.xls,01/01/2024
10/01/2024,REND PAGO APLIC AUT MAIS,,0.03,,custo_2024_01.xls,01/01/2024
10/01/2024,SDO CTA/APL AUTOMATICAS,,,8067.04,custo_2024_01.xls,01/01/2024
11/01/2024,ELECTRONCAFE NA MED,9212,-8.0,,custo_2024_01.xls,01/01/2024
11/01/2024,ELECTRONJK MINI MER,9212,-16.0,,custo_2024_01.xls,01/01/2024
11/01/2024,ELECTRONRESTAURANTE,9212,-33.0,,custo_2024_01.xls,01/01/2024
11/01/2024,ELECTRONRS AVILA,9212,-33.14,,custo_2024_01.xls,01/01/2024
11/01/2024,PIX QRS ELECTROLUX11/01,9127,-98.14,,custo_2024_01.xls,01/01/2024
11/01/2024,PIX TRANSF  KAREN O11/01,9773,-30.0,,custo_2024_01.xls,01/01/2024
11/01/2024,REND PAGO APLIC AUT MAIS,,0.03,,custo_2024_01.xls,01/01/2024
11/01/2024,SDO CTA/APL AUTOMATICAS,,,7848.79,custo_2024_01.xls,01/01/2024
12/01/2024,ELECTRONMAGAZINE DO,9212,-36.0,,custo_2024_01.xls,01/01/2024
12/01/2024,ELECTRONPAG*Moliky,9212,-65.0,,custo_2024_01.xls,01/01/2024
12/01/2024,ELECTRONPAG*NinaBol,9212,-30.0,,custo_2024_01.xls,01/01/2024
12/01/2024,ELECTRONPAG*Padaria,9212,-6.48,,custo_2024_01.xls,01/01/2024
12/01/2024,PIX TRANSF  FABIANE12/01,9026,-10.0,,custo_2024_01.xls,01/01/2024
12/01/2024,DEB AUTOR UNICEF,9293,-85.0,,custo_2024_01.xls,01/01/2024
12/01/2024,REND PAGO APLIC AUT MAIS,,0.03,,custo_2024_01.xls,01/01/2024
12/01/2024,SDO CTA/APL AUTOMATICAS,,,7616.34,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONAUTO POSTO,9212,-100.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONDISTRIBUIDO,9212,-10.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONLOJAS RENNE,9212,-69.9,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONLUIZ ANTONI,9212,-65.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONMP*ORIEL,9212,-70.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPAG*Alexsan,9212,-12.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPAG*Cassioa,9212,-12.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPAG*JoaoApa,9212,-16.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPAG*Mariana,9212,-13.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPAG*OrielPe,9212,-17.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPAG*Robinso,9212,-30.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPAG*Rodrigo,9212,-30.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPAG*Rosilen,9212,-10.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPG *TON BAH,9212,-16.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONPG *TON FEI,9212,-15.0,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONRS AVILA,9212,-25.75,,custo_2024_01.xls,01/01/2024
15/01/2024,ELECTRONSABOR TEM A,9212,-70.0,,custo_2024_01.xls,01/01/2024
15/01/2024,PAGTO SALARIO,1268,4115.42,,custo_2024_01.xls,01/01/2024
15/01/2024,DA  CLARO MOVEL 66459258,9293,-149.9,,custo_2024_01.xls,01/01/2024
15/01/2024,SDO CTA/APL AUTOMATICAS,,,11000.21,custo_2024_01.xls,01/01/2024
16/01/2024,ELECTRONGRUPO FARTU,9212,-47.84,,custo_2024_01.xls,01/01/2024
16/01/2024,ELECTRONPAG*GuelDoc,9212,-12.0,,custo_2024_01.xls,01/01/2024
16/01/2024,ELECTRONPAG*Reginal,9212,-7.0,,custo_2024_01.xls,01/01/2024
16/01/2024,ELECTRONPERTO SA,9212,-100.0,,custo_2024_01.xls,01/01/2024
16/01/2024,ELECTRONRESTAURANTE,9212,-30.9,,custo_2024_01.xls,01/01/2024
16/01/2024,PIX TRANSF  ELIZABE16/01,9132,-1400.0,,custo_2024_01.xls,01/01/2024
16/01/2024,INT ITAU VISA,4175,-635.0,,custo_2024_01.xls,01/01/2024
16/01/2024,REND PAGO APLIC AUT MAIS,,1.58,,custo_2024_01.xls,01/01/2024
16/01/2024,SDO CTA/APL AUTOMATICAS,,,8769.05,custo_2024_01.xls,01/01/2024
17/01/2024,ELECTRONSUPERMERCAD,9212,-300.0,,custo_2024_01.xls,01/01/2024
17/01/2024,REND PAGO APLIC AUT MAIS,,0.22,,custo_2024_01.xls,01/01/2024
17/01/2024,SDO CTA/APL AUTOMATICAS,,,8469.27,custo_2024_01.xls,01/01/2024
18/01/2024,INT IPVA-SPHOH6396PARC01,4175,-255.03,,custo_2024_01.xls,01/01/2024
18/01/2024,ELECTRONBB TRANSPOR,9212,-50.0,,custo_2024_01.xls,01/01/2024
18/01/2024,ELECTRONPAG*BrassSa,9212,-24.5,,custo_2024_01.xls,01/01/2024
18/01/2024,ELECTRONRHF,9212,-34.9,,custo_2024_01.xls,01/01/2024
18/01/2024,ELECTRONSELMA DE SO,9212,-8.0,,custo_2024_01.xls,01/01/2024
18/01/2024,PIX TRANSF  DORALIC18/01,9773,-150.0,,custo_2024_01.xls,01/01/2024
18/01/2024,PIX TRANSF  IMW 3 R18/01,9126,-411.5,,custo_2024_01.xls,01/01/2024
18/01/2024,REND PAGO APLIC AUT MAIS,,0.71,,custo_2024_01.xls,01/01/2024
18/01/2024,SDO CTA/APL AUTOMATICAS,,,7536.05,custo_2024_01.xls,01/01/2024
19/01/2024,ELECTRONKALUNGA IGU,9212,-11.5,,custo_2024_01.xls,01/01/2024
19/01/2024,ELECTRONMANIA DE CH,9212,-28.9,,custo_2024_01.xls,01/01/2024
19/01/2024,ELECTRONPAG*Reginal,9212,-7.0,,custo_2024_01.xls,01/01/2024
19/01/2024,ELECTRONPAG*SucaoSu,9212,-22.9,,custo_2024_01.xls,01/01/2024
19/01/2024,REND PAGO APLIC AUT MAIS,,0.06,,custo_2024_01.xls,01/01/2024
19/01/2024,SDO CTA/APL AUTOMATICAS,,,7465.81,custo_2024_01.xls,01/01/2024
22/01/2024,ELECTRONPAG*Pizzari,9212,-51.0,,custo_2024_01.xls,01/01/2024
22/01/2024,ELECTRONPCA N MUNDO,9212,-19.59,,custo_2024_01.xls,01/01/2024
22/01/2024,ELECTRONRS AVILA,9212,-32.89,,custo_2024_01.xls,01/01/2024
22/01/2024,ELECTRONRS AVILA,9212,-40.62,,custo_2024_01.xls,01/01/2024
22/01/2024,PIX TRANSF  JURANDI20/01,9126,-100.0,,custo_2024_01.xls,01/01/2024
22/01/2024,DA  NET SERVICOS 5680788,9293,-255.49,,custo_2024_01.xls,01/01/2024
22/01/2024,REND PAGO APLIC AUT MAIS,,0.41,,custo_2024_01.xls,01/01/2024
22/01/2024,SDO CTA/APL AUTOMATICAS,,,6966.63,custo_2024_01.xls,01/01/2024
23/01/2024,FINANC IMOBILIARIO   022,9293,-2808.59,,custo_2024_01.xls,01/01/2024
23/01/2024,DA  COMGAS 51448254,9293,-246.96,,custo_2024_01.xls,01/01/2024
23/01/2024,REND PAGO APLIC AUT MAIS,,1.48,,custo_2024_01.xls,01/01/2024
23/01/2024,SDO CTA/APL AUTOMATICAS,,,3912.56,custo_2024_01.xls,01/01/2024
24/01/2024,ELECTRONOGGI SORVET,9212,-7.75,,custo_2024_01.xls,01/01/2024
24/01/2024,ELECTRONOGGI SORVET,9212,-42.74,,custo_2024_01.xls,01/01/2024
24/01/2024,ELECTRONPAG*ALLANDI,9212,-9.8,,custo_2024_01.xls,01/01/2024
24/01/2024,ELECTRONPAG*Juliane,9212,-52.0,,custo_2024_01.xls,01/01/2024
24/01/2024,ELECTRONPCA N MUNDO,9212,-11.17,,custo_2024_01.xls,01/01/2024
24/01/2024,ELECTRONPOSTO SERVC,9212,-100.0,,custo_2024_01.xls,01/01/2024
24/01/2024,ELECTRONRS AVILA,9212,-65.43,,custo_2024_01.xls,01/01/2024
24/01/2024,DA  ELETROPAULO 11701161,9293,-132.72,,custo_2024_01.xls,01/01/2024
24/01/2024,REND PAGO APLIC AUT MAIS,,0.03,,custo_2024_01.xls,01/01/2024
24/01/2024,SDO CTA/APL AUTOMATICAS,,,3490.98,custo_2024_01.xls,01/01/2024
26/01/2024,ELECTRONFAST SHOES,9212,-44.99,,custo_2024_01.xls,01/01/2024
26/01/2024,PIX QRS PORTOSEG SA26/01,9126,-179.47,,custo_2024_01.xls,01/01/2024
26/01/2024,PIX TRANSF  Matheus25/01,9130,50.0,,custo_2024_01.xls,01/01/2024
26/01/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_01.xls,01/01/2024
26/01/2024,SDO CTA/APL AUTOMATICAS,,,3316.53,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONDISTRIBUIDO,9212,-12.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONIGREJA METO,9212,-5.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONIGREJA METO,9212,-5.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONIGREJA METO,9212,-5.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONIGREJA METO,9212,-100.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONIGREJA METO,9212,-39.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONIGREJA METO,9212,-14.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONIGREJA METO,9212,-4.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONLUIZ ANTONI,9212,-55.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONMP*MANOEL,9212,-5.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPAG*Barraca,9212,-8.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPAG*Cassioa,9212,-16.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPAG*OrielPe,9212,-10.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPAG*OrielPe,9212,-15.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPAG*Robinso,9212,-43.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPAG*Rodrigo,9212,-17.5,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPAG*Rosilen,9212,-14.0,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPANETTERIA,9212,-39.99,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPCA N MUNDO,9212,-17.48,,custo_2024_01.xls,01/01/2024
29/01/2024,ELECTRONPG *TON FEI,9212,-16.0,,custo_2024_01.xls,01/01/2024
29/01/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_01.xls,01/01/2024
29/01/2024,SDO CTA/APL AUTOMATICAS,,,2875.57,custo_2024_01.xls,01/01/2024
30/01/2024,ELECTRONBB TRANSPOR,9212,-50.0,,custo_2024_01.xls,01/01/2024
30/01/2024,PIX TRANSF  EMBRYO 30/01,9029,-100.0,,custo_2024_01.xls,01/01/2024
30/01/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_01.xls,01/01/2024
30/01/2024,SDO CTA/APL AUTOMATICAS,,,2725.58,custo_2024_01.xls,01/01/2024
31/01/2024,SDO CTA/APL AUTOMATICAS,,,2725.58,custo_2024_01.xls,01/01/2024
30/01/2024,SALDO ANTERIOR,,,10.0,custo_2024_02.xls,01/02/2024
01/02/2024,TED 104.0000CAIXA ECON F,,152.76,,custo_2024_02.xls,01/02/2024
01/02/2024,SABESP      3082129325,9293,-185.02,,custo_2024_02.xls,01/02/2024
01/02/2024,SDO CTA/APL AUTOMATICAS,,,2693.32,custo_2024_02.xls,01/02/2024
02/02/2024,TAR PACOTE ITAU   JAN/24,9293,-88.9,,custo_2024_02.xls,01/02/2024
02/02/2024,REND PAGO APLIC AUT MAIS,,0.01,,custo_2024_02.xls,01/02/2024
02/02/2024,SDO CTA/APL AUTOMATICAS,,,2604.43,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONBANANAS ANA,9212,-20.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONGALPAO GAUC,9212,-54.45,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONORIEL PEREI,9212,-31.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONPAG*Cassioa,9212,-8.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONPAG*OrielPe,9212,-8.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONPAG*Robinso,9212,-30.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONPAG*Rosilen,9212,-10.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONPAG*WmVerdu,9212,-9.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONPG *TON FEI,9212,-4.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONROSE FEIRAN,9212,-8.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONSACOLAO PIM,9212,-6.0,,custo_2024_02.xls,01/02/2024
05/02/2024,ELECTRONTHIEMI HORT,9212,-35.0,,custo_2024_02.xls,01/02/2024
05/02/2024,PIX TRANSF  Antonio03/02,9953,-40.8,,custo_2024_02.xls,01/02/2024
05/02/2024,PIX TRANSF  IMW 3 R04/02,9128,-100.0,,custo_2024_02.xls,01/02/2024
05/02/2024,PIX TRANSF  LUCIANO03/02,9779,-80.0,,custo_2024_02.xls,01/02/2024
05/02/2024,PIX TRANSF  NATALIA05/02,9029,-14.0,,custo_2024_02.xls,01/02/2024
05/02/2024,PAGTO SALARIO,1268,2889.18,,custo_2024_02.xls,01/02/2024
05/02/2024,DA  CLARO MOVEL 46827990,9293,-54.1,,custo_2024_02.xls,01/02/2024
05/02/2024,SDO CTA/APL AUTOMATICAS,,,4981.26,custo_2024_02.xls,01/02/2024
06/02/2024,SDO CTA/APL AUTOMATICAS,,,4981.26,custo_2024_02.xls,01/02/2024
07/02/2024,PIX TRANSF  EDMILSO07/02,9130,-15.0,,custo_2024_02.xls,01/02/2024
07/02/2024,SDO CTA/APL AUTOMATICAS,,,4966.26,custo_2024_02.xls,01/02/2024
08/02/2024,MOBILEPAG TIT BANCO 237,9128,-687.15,,custo_2024_02.xls,01/02/2024
08/02/2024,REND PAGO APLIC AUT MAIS,,0.07,,custo_2024_02.xls,01/02/2024
08/02/2024,SDO CTA/APL AUTOMATICAS,,,4279.18,custo_2024_02.xls,01/02/2024
09/02/2024,ELECTRONSUPERMERCAD,9212,-262.87,,custo_2024_02.xls,01/02/2024
09/02/2024,ELECTRONSUPERMERCAD,9212,-14.39,,custo_2024_02.xls,01/02/2024
09/02/2024,REND PAGO APLIC AUT MAIS,,0.04,,custo_2024_02.xls,01/02/2024
09/02/2024,SDO CTA/APL AUTOMATICAS,,,4001.96,custo_2024_02.xls,01/02/2024
14/02/2024,SAQUE 24H 268816772,9127,-50.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONACAI FORMOS,9212,-47.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONACAI FORMOS,9212,-20.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONARIZONA PAE,9212,-29.1,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONBAR E LANCH,9212,-6.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONDROGARIA SA,9212,-60.28,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONFRIGOMUNDO,9212,-22.67,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONPAG*ALLANDI,9212,-6.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONPAG*JoseElm,9212,-20.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONPAG*Mavani,9212,-50.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONPAG*Mavani,9212,-160.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONPAG*Rufusin,9212,-62.9,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONREAL BRASIL,9212,-26.0,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONRS AVILA,9212,-61.01,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONRS AVILA,9212,-6.8,,custo_2024_02.xls,01/02/2024
14/02/2024,ELECTRONSUPERMERCAD,9212,-120.49,,custo_2024_02.xls,01/02/2024
14/02/2024,PIX QRS iFood11/02,9028,-5.95,,custo_2024_02.xls,01/02/2024
14/02/2024,PIX QRS POSTO DE SE12/02,9125,-100.0,,custo_2024_02.xls,01/02/2024
14/02/2024,PIX TRANSF  Leonard13/02,9136,-40.0,,custo_2024_02.xls,01/02/2024
14/02/2024,PIX TRANSF  REAL BR10/02,9122,-130.0,,custo_2024_02.xls,01/02/2024
14/02/2024,SEGURO CARTAO,9293,-7.89,,custo_2024_02.xls,01/02/2024
14/02/2024,REND PAGO APLIC AUT MAIS,,0.68,,custo_2024_02.xls,01/02/2024
14/02/2024,SDO CTA/APL AUTOMATICAS,,,2970.55,custo_2024_02.xls,01/02/2024
15/02/2024,PIX QRS CEA PAY15/02,9327,-187.25,,custo_2024_02.xls,01/02/2024
15/02/2024,INT ITAU VISA,4175,-662.76,,custo_2024_02.xls,01/02/2024
15/02/2024,PAGTO EM CONTA CORRENTE,1268,4115.42,,custo_2024_02.xls,01/02/2024
15/02/2024,DA  CLARO MOVEL 66459258,9293,-149.9,,custo_2024_02.xls,01/02/2024
15/02/2024,DEB AUTOR UNICEF,9293,-85.0,,custo_2024_02.xls,01/02/2024
15/02/2024,SDO CTA/APL AUTOMATICAS,,,6001.06,custo_2024_02.xls,01/02/2024
16/02/2024,INT IPVA-SPHOH6396PARC02,4175,-255.03,,custo_2024_02.xls,01/02/2024
16/02/2024,ELECTRONAUTTAR LOJA,9212,-50.0,,custo_2024_02.xls,01/02/2024
16/02/2024,ELECTRONRESTAURANTE,9212,-9.0,,custo_2024_02.xls,01/02/2024
16/02/2024,ELECTRONRESTAURANTE,9212,-30.0,,custo_2024_02.xls,01/02/2024
16/02/2024,ELECTRONRESTAURANTE,9212,-17.65,,custo_2024_02.xls,01/02/2024
16/02/2024,PIX TRANSF  MICHELE16/02,9028,-30.0,,custo_2024_02.xls,01/02/2024
16/02/2024,REND PAGO APLIC AUT MAIS,,0.29,,custo_2024_02.xls,01/02/2024
16/02/2024,SDO CTA/APL AUTOMATICAS,,,5609.67,custo_2024_02.xls,01/02/2024
19/02/2024,CXE 000059 SAQUE 17/02,8093,-40.0,,custo_2024_02.xls,01/02/2024
19/02/2024,ELECTRONANDORINHA H,9212,-362.34,,custo_2024_02.xls,01/02/2024
19/02/2024,ELECTRONARIZONA PAE,9212,-47.87,,custo_2024_02.xls,01/02/2024
19/02/2024,ELECTRONAUTO ELETRI,9212,-20.0,,custo_2024_02.xls,01/02/2024
19/02/2024,ELECTRONGRANO ITALI,9212,-69.9,,custo_2024_02.xls,01/02/2024
19/02/2024,ELECTRONREAL BRASIL,9212,-12.0,,custo_2024_02.xls,01/02/2024
19/02/2024,ELECTRONRS AVILA,9212,-13.28,,custo_2024_02.xls,01/02/2024
19/02/2024,PIX QRS Fernanda da17/02,9120,-20.0,,custo_2024_02.xls,01/02/2024
19/02/2024,DA  ELETROPAULO 11701161,9293,-135.75,,custo_2024_02.xls,01/02/2024
19/02/2024,REND PAGO APLIC AUT MAIS,,0.17,,custo_2024_02.xls,01/02/2024
19/02/2024,SDO CTA/APL AUTOMATICAS,,,4888.7,custo_2024_02.xls,01/02/2024
20/02/2024,ELECTRONPAG*Gueldoc,9212,-7.5,,custo_2024_02.xls,01/02/2024
20/02/2024,ELECTRONRESTAURANTE,9212,-34.5,,custo_2024_02.xls,01/02/2024
20/02/2024,PIX TRANSF  MICHELL20/02,9014,500.0,,custo_2024_02.xls,01/02/2024
20/02/2024,DA  NET SERVICOS 5680788,9293,-225.59,,custo_2024_02.xls,01/02/2024
20/02/2024,SDO CTA/APL AUTOMATICAS,,,5121.11,custo_2024_02.xls,01/02/2024
21/02/2024,PIX TRANSF  EDMILSO21/02,9120,-20.0,,custo_2024_02.xls,01/02/2024
21/02/2024,SDO CTA/APL AUTOMATICAS,,,5101.11,custo_2024_02.xls,01/02/2024
22/02/2024,ELECTRONLINDT  SPRU,9212,-40.17,,custo_2024_02.xls,01/02/2024
